"Year","data.Geography","data.Age group","data.Gender","GeoCode","Value"
"2024","data.Northwest Territories","data.15 to 19 years","data.Women+",61,
"2024","data.Northwest Territories","data.15 to 24 years","data.Total - Gender",61,18
"2024","data.Northwest Territories","data.15 to 24 years","data.Men+",61,20
"2024","data.Northwest Territories","data.15 to 24 years","data.Women+",61,15
"2024","data.Northwest Territories","data.18 to 24 years","data.Total - Gender",61,22
"2024","data.Northwest Territories","data.18 to 24 years","data.Men+",61,25
"2024","data.Northwest Territories","data.18 to 24 years","data.Women+",61,20
"2024","data.Northwest Territories","data.20 to 24 years","data.Total - Gender",61,21
"2024","data.Northwest Territories","data.20 to 24 years","data.Men+",61,24
"2024","data.Northwest Territories","data.20 to 24 years","data.Women+",61,18
"2024","data.Northwest Territories","data.25 to 29 years","data.Total - Gender",61,18
"2024","data.Northwest Territories","data.25 to 29 years","data.Men+",61,18
"2024","data.Northwest Territories","data.25 to 29 years","data.Women+",61,19
"2024","data.Nunavut","data.Total, 15 to 29 years","data.Total - Gender",62,38
"2024","data.Nunavut","data.Total, 15 to 29 years","data.Men+",62,42
"2024","data.Nunavut","data.Total, 15 to 29 years","data.Women+",62,33
"2024","data.Nunavut","data.15 to 19 years","data.Total - Gender",62,32
"2024","data.Nunavut","data.15 to 19 years","data.Men+",62,
"2024","data.Nunavut","data.15 to 19 years","data.Women+",62,27
"2024","data.Nunavut","data.15 to 24 years","data.Total - Gender",62,36
"2024","data.Nunavut","data.15 to 24 years","data.Men+",62,41
"2024","data.Nunavut","data.15 to 24 years","data.Women+",62,31
"2024","data.Nunavut","data.18 to 24 years","data.Total - Gender",62,41
"2024","data.Nunavut","data.18 to 24 years","data.Men+",62,47
"2024","data.Nunavut","data.18 to 24 years","data.Women+",62,36
"2024","data.Nunavut","data.20 to 24 years","data.Total - Gender",62,41
"2024","data.Nunavut","data.20 to 24 years","data.Men+",62,46
"2024","data.Nunavut","data.20 to 24 years","data.Women+",62,37
"2024","data.Nunavut","data.25 to 29 years","data.Total - Gender",62,41
"2024","data.Nunavut","data.25 to 29 years","data.Men+",62,43
"2024","data.Nunavut","data.25 to 29 years","data.Women+",62,37
"2025","data.Canada","data.Total, 15 to 29 years","data.Men+",,13
"2025","data.Canada","data.Total, 15 to 29 years","data.Women+",,12
"2025","data.Canada","data.15 to 19 years","data.Total - Gender",,6
"2025","data.Canada","data.15 to 19 years","data.Men+",,7
"2025","data.Canada","data.15 to 19 years","data.Women+",,5
"2025","data.Canada","data.15 to 24 years","data.Total - Gender",,10
"2025","data.Canada","data.15 to 24 years","data.Men+",,11
"2025","data.Canada","data.15 to 24 years","data.Women+",,9
"2025","data.Canada","data.18 to 24 years","data.Total - Gender",,13
"2025","data.Canada","data.18 to 24 years","data.Men+",,14
"2025","data.Canada","data.18 to 24 years","data.Women+",,12
"2025","data.Canada","data.20 to 24 years","data.Total - Gender",,14
"2025","data.Canada","data.20 to 24 years","data.Men+",,15
"2025","data.Canada","data.20 to 24 years","data.Women+",,13
"2025","data.Canada","data.25 to 29 years","data.Total - Gender",,16
"2025","data.Canada","data.25 to 29 years","data.Men+",,16
"2025","data.Canada","data.25 to 29 years","data.Women+",,16
"2025","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Total - Gender",10,15
"2025","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Men+",10,17
"2025","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Women+",10,12
"2025","data.Newfoundland and Labrador","data.15 to 19 years","data.Total - Gender",10,5
"2025","data.Newfoundland and Labrador","data.15 to 19 years","data.Men+",10,8
"2025","data.Newfoundland and Labrador","data.15 to 19 years","data.Women+",10,
"2025","data.Newfoundland and Labrador","data.15 to 24 years","data.Total - Gender",10,12
"2025","data.Newfoundland and Labrador","data.15 to 24 years","data.Men+",10,14
"2025","data.Newfoundland and Labrador","data.15 to 24 years","data.Women+",10,9
"2025","data.Newfoundland and Labrador","data.18 to 24 years","data.Total - Gender",10,16
"2025","data.Newfoundland and Labrador","data.18 to 24 years","data.Men+",10,18
"2025","data.Newfoundland and Labrador","data.18 to 24 years","data.Women+",10,13
"2025","data.Newfoundland and Labrador","data.20 to 24 years","data.Total - Gender",10,17
"2025","data.Newfoundland and Labrador","data.20 to 24 years","data.Men+",10,19
"2025","data.Newfoundland and Labrador","data.20 to 24 years","data.Women+",10,16
"2025","data.Newfoundland and Labrador","data.25 to 29 years","data.Total - Gender",10,20
"2025","data.Newfoundland and Labrador","data.25 to 29 years","data.Men+",10,22
"2025","data.Newfoundland and Labrador","data.25 to 29 years","data.Women+",10,18
"2025","data.Prince Edward Island","data.Total, 15 to 29 years","data.Total - Gender",11,12
"2025","data.Prince Edward Island","data.Total, 15 to 29 years","data.Men+",11,14
"2025","data.Prince Edward Island","data.Total, 15 to 29 years","data.Women+",11,9
"2025","data.Prince Edward Island","data.15 to 19 years","data.Total - Gender",11,4
"2025","data.Prince Edward Island","data.15 to 19 years","data.Men+",11,
"2025","data.Prince Edward Island","data.15 to 19 years","data.Women+",11,4
"2025","data.Prince Edward Island","data.15 to 24 years","data.Total - Gender",11,9
"2025","data.Prince Edward Island","data.15 to 24 years","data.Men+",11,10
"2025","data.Prince Edward Island","data.15 to 24 years","data.Women+",11,7
"2025","data.Prince Edward Island","data.18 to 24 years","data.Total - Gender",11,11
"2025","data.Prince Edward Island","data.18 to 24 years","data.Men+",11,13
"2025","data.Prince Edward Island","data.18 to 24 years","data.Women+",11,8
"2025","data.Prince Edward Island","data.20 to 24 years","data.Total - Gender",11,12
"2025","data.Prince Edward Island","data.20 to 24 years","data.Men+",11,15
"2025","data.Prince Edward Island","data.20 to 24 years","data.Women+",11,10
"2025","data.Prince Edward Island","data.25 to 29 years","data.Total - Gender",11,16
"2025","data.Prince Edward Island","data.25 to 29 years","data.Men+",11,20
"2025","data.Prince Edward Island","data.25 to 29 years","data.Women+",11,11
"2025","data.Nova Scotia","data.Total, 15 to 29 years","data.Total - Gender",12,12
"2025","data.Nova Scotia","data.Total, 15 to 29 years","data.Men+",12,13
"2025","data.Nova Scotia","data.Total, 15 to 29 years","data.Women+",12,11
"2025","data.Nova Scotia","data.15 to 19 years","data.Total - Gender",12,10
"2025","data.Nova Scotia","data.15 to 19 years","data.Men+",12,12
"2025","data.Nova Scotia","data.15 to 19 years","data.Women+",12,8
"2025","data.Nova Scotia","data.15 to 24 years","data.Total - Gender",12,11
"2025","data.Nova Scotia","data.15 to 24 years","data.Men+",12,13
"2025","data.Nova Scotia","data.15 to 24 years","data.Women+",12,9
"2025","data.Nova Scotia","data.18 to 24 years","data.Total - Gender",12,13
"2025","data.Nova Scotia","data.18 to 24 years","data.Men+",12,15
"2025","data.Nova Scotia","data.18 to 24 years","data.Women+",12,11
"2025","data.Nova Scotia","data.20 to 24 years","data.Total - Gender",12,11
"2025","data.Nova Scotia","data.20 to 24 years","data.Men+",12,13
"2025","data.Nova Scotia","data.20 to 24 years","data.Women+",12,10
"2025","data.Nova Scotia","data.25 to 29 years","data.Total - Gender",12,14
"2025","data.Nova Scotia","data.25 to 29 years","data.Men+",12,14
"2025","data.Nova Scotia","data.25 to 29 years","data.Women+",12,14
"2025","data.New Brunswick","data.Total, 15 to 29 years","data.Total - Gender",13,16
"2025","data.New Brunswick","data.Total, 15 to 29 years","data.Men+",13,15
"2025","data.New Brunswick","data.Total, 15 to 29 years","data.Women+",13,16
"2025","data.New Brunswick","data.15 to 19 years","data.Total - Gender",13,9
"2025","data.New Brunswick","data.15 to 19 years","data.Men+",13,12
"2025","data.New Brunswick","data.15 to 19 years","data.Women+",13,7
"2025","data.New Brunswick","data.15 to 24 years","data.Total - Gender",13,14
"2025","data.New Brunswick","data.15 to 24 years","data.Men+",13,14
"2025","data.New Brunswick","data.15 to 24 years","data.Women+",13,14
"2025","data.New Brunswick","data.18 to 24 years","data.Total - Gender",13,18
"2025","data.New Brunswick","data.18 to 24 years","data.Men+",13,18
"2025","data.New Brunswick","data.18 to 24 years","data.Women+",13,19
"2025","data.New Brunswick","data.20 to 24 years","data.Total - Gender",13,19
"2025","data.New Brunswick","data.20 to 24 years","data.Men+",13,17
"2025","data.New Brunswick","data.20 to 24 years","data.Women+",13,21
"2025","data.New Brunswick","data.25 to 29 years","data.Total - Gender",13,19
"2025","data.New Brunswick","data.25 to 29 years","data.Men+",13,17
"2025","data.New Brunswick","data.25 to 29 years","data.Women+",13,20
"2025","data.Quebec","data.Total, 15 to 29 years","data.Total - Gender",24,10
"2025","data.Quebec","data.Total, 15 to 29 years","data.Men+",24,11
"2025","data.Quebec","data.Total, 15 to 29 years","data.Women+",24,9
"2025","data.Quebec","data.15 to 19 years","data.Total - Gender",24,5
"2025","data.Quebec","data.15 to 19 years","data.Men+",24,7
"2025","data.Quebec","data.15 to 19 years","data.Women+",24,4
"2025","data.Quebec","data.15 to 24 years","data.Total - Gender",24,8
"2025","data.Quebec","data.15 to 24 years","data.Men+",24,10
"2025","data.Quebec","data.15 to 24 years","data.Women+",24,7
"2025","data.Quebec","data.18 to 24 years","data.Total - Gender",24,10
"2025","data.Quebec","data.18 to 24 years","data.Men+",24,12
"2025","data.Quebec","data.18 to 24 years","data.Women+",24,8
"2025","data.Quebec","data.20 to 24 years","data.Total - Gender",24,11
"2025","data.Quebec","data.20 to 24 years","data.Men+",24,13
"2025","data.Quebec","data.20 to 24 years","data.Women+",24,9
"2025","data.Quebec","data.25 to 29 years","data.Total - Gender",24,13
"2025","data.Quebec","data.25 to 29 years","data.Men+",24,14
"2025","data.Quebec","data.25 to 29 years","data.Women+",24,12
"2025","data.Ontario","data.Total, 15 to 29 years","data.Total - Gender",35,13
"2025","data.Ontario","data.Total, 15 to 29 years","data.Men+",35,14
"2025","data.Ontario","data.Total, 15 to 29 years","data.Women+",35,12
"2025","data.Ontario","data.15 to 19 years","data.Total - Gender",35,6
"2025","data.Ontario","data.15 to 19 years","data.Men+",35,7
"2025","data.Ontario","data.15 to 19 years","data.Women+",35,6
"2025","data.Ontario","data.15 to 24 years","data.Total - Gender",35,11
"2025","data.Ontario","data.15 to 24 years","data.Men+",35,12
"2025","data.Ontario","data.15 to 24 years","data.Women+",35,10
"2025","data.Ontario","data.18 to 24 years","data.Total - Gender",35,14
"2025","data.Ontario","data.18 to 24 years","data.Men+",35,15
"2025","data.Ontario","data.18 to 24 years","data.Women+",35,13
"2025","data.Ontario","data.20 to 24 years","data.Total - Gender",35,15
"2025","data.Ontario","data.20 to 24 years","data.Men+",35,16
"2025","data.Ontario","data.20 to 24 years","data.Women+",35,14
"2025","data.Ontario","data.25 to 29 years","data.Total - Gender",35,16
"2025","data.Ontario","data.25 to 29 years","data.Men+",35,16
"2025","data.Ontario","data.25 to 29 years","data.Women+",35,15
"2025","data.Manitoba","data.Total, 15 to 29 years","data.Total - Gender",46,12
"2025","data.Manitoba","data.Total, 15 to 29 years","data.Men+",46,12
"2025","data.Manitoba","data.Total, 15 to 29 years","data.Women+",46,12
"2025","data.Manitoba","data.15 to 19 years","data.Total - Gender",46,7
"2025","data.Manitoba","data.15 to 19 years","data.Men+",46,8
"2025","data.Manitoba","data.15 to 19 years","data.Women+",46,5
"2025","data.Manitoba","data.15 to 24 years","data.Total - Gender",46,10
"2025","data.Manitoba","data.15 to 24 years","data.Men+",46,11
"2025","data.Manitoba","data.15 to 24 years","data.Women+",46,8
"2025","data.Manitoba","data.18 to 24 years","data.Total - Gender",46,12
"2025","data.Manitoba","data.18 to 24 years","data.Men+",46,14
"2025","data.Manitoba","data.18 to 24 years","data.Women+",46,10
"2025","data.Manitoba","data.20 to 24 years","data.Total - Gender",46,12
"2025","data.Manitoba","data.20 to 24 years","data.Men+",46,13
"2025","data.Manitoba","data.20 to 24 years","data.Women+",46,11
"2025","data.Manitoba","data.25 to 29 years","data.Total - Gender",46,16
"2025","data.Manitoba","data.25 to 29 years","data.Men+",46,15
"2025","data.Manitoba","data.25 to 29 years","data.Women+",46,18
"2025","data.Saskatchewan","data.Total, 15 to 29 years","data.Total - Gender",47,12
"2025","data.Saskatchewan","data.Total, 15 to 29 years","data.Men+",47,13
"2025","data.Saskatchewan","data.Total, 15 to 29 years","data.Women+",47,11
"2025","data.Saskatchewan","data.15 to 19 years","data.Total - Gender",47,6
"2025","data.Saskatchewan","data.15 to 19 years","data.Men+",47,9
"2025","data.Saskatchewan","data.15 to 19 years","data.Women+",47,4
"2025","data.Saskatchewan","data.15 to 24 years","data.Total - Gender",47,12
"2025","data.Saskatchewan","data.15 to 24 years","data.Men+",47,13
"2025","data.Saskatchewan","data.15 to 24 years","data.Women+",47,10
"2025","data.Saskatchewan","data.18 to 24 years","data.Total - Gender",47,15
"2025","data.Saskatchewan","data.18 to 24 years","data.Men+",47,16
"2025","data.Saskatchewan","data.18 to 24 years","data.Women+",47,14
"2025","data.Saskatchewan","data.20 to 24 years","data.Total - Gender",47,17
"2025","data.Saskatchewan","data.20 to 24 years","data.Men+",47,16
"2025","data.Saskatchewan","data.20 to 24 years","data.Women+",47,17
"2025","data.Saskatchewan","data.25 to 29 years","data.Total - Gender",47,13
"2025","data.Saskatchewan","data.25 to 29 years","data.Men+",47,15
"2025","data.Saskatchewan","data.25 to 29 years","data.Women+",47,11
"2025","data.Alberta","data.Total, 15 to 29 years","data.Total - Gender",48,14
"2025","data.Alberta","data.Total, 15 to 29 years","data.Men+",48,13
"2025","data.Alberta","data.Total, 15 to 29 years","data.Women+",48,15
"2025","data.Alberta","data.15 to 19 years","data.Total - Gender",48,7
"2025","data.Alberta","data.15 to 19 years","data.Men+",48,9
"2025","data.Alberta","data.15 to 19 years","data.Women+",48,5
"2025","data.Alberta","data.15 to 24 years","data.Total - Gender",48,11
"2025","data.Alberta","data.15 to 24 years","data.Men+",48,12
"2025","data.Alberta","data.15 to 24 years","data.Women+",48,9
"2025","data.Alberta","data.18 to 24 years","data.Total - Gender",48,15
"2025","data.Alberta","data.18 to 24 years","data.Men+",48,17
"2025","data.Alberta","data.18 to 24 years","data.Women+",48,12
"2025","data.Alberta","data.20 to 24 years","data.Total - Gender",48,14
"2025","data.Alberta","data.20 to 24 years","data.Men+",48,15
"2025","data.Alberta","data.20 to 24 years","data.Women+",48,13
"2025","data.Alberta","data.25 to 29 years","data.Total - Gender",48,19
"2025","data.Alberta","data.25 to 29 years","data.Men+",48,14
"2025","data.Alberta","data.25 to 29 years","data.Women+",48,24
"2025","data.British Columbia","data.Total, 15 to 29 years","data.Total - Gender",59,12
"2025","data.British Columbia","data.Total, 15 to 29 years","data.Men+",59,12
"2025","data.British Columbia","data.Total, 15 to 29 years","data.Women+",59,12
"2025","data.British Columbia","data.15 to 19 years","data.Total - Gender",59,6
"2025","data.British Columbia","data.15 to 19 years","data.Men+",59,7
"2025","data.British Columbia","data.15 to 19 years","data.Women+",59,5
"2025","data.British Columbia","data.15 to 24 years","data.Total - Gender",59,10
"2025","data.British Columbia","data.15 to 24 years","data.Men+",59,10
"2025","data.British Columbia","data.15 to 24 years","data.Women+",59,10
"2025","data.British Columbia","data.18 to 24 years","data.Total - Gender",59,12
"2025","data.British Columbia","data.18 to 24 years","data.Men+",59,12
"2025","data.British Columbia","data.18 to 24 years","data.Women+",59,12
"2025","data.British Columbia","data.20 to 24 years","data.Total - Gender",59,13
"2025","data.British Columbia","data.20 to 24 years","data.Men+",59,12
