"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2022","data.Atlantic provinces","data.Elderly females not in an economic family",,28300
"2022","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,35000
"2022","data.Atlantic provinces","data.Non-elderly males not in an economic family",,35700
"2022","data.Atlantic provinces","data.Non-elderly females not in an economic family",,34000
"2022","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,63100
"2022","data.Newfoundland and Labrador","data.Economic families",10,88100
"2022","data.Newfoundland and Labrador","data.Elderly families",10,63300
"2022","data.Newfoundland and Labrador","data.Elderly couples",10,60100
"2022","data.Newfoundland and Labrador","data.Other elderly families",10,74100
"2022","data.Newfoundland and Labrador","data.Non-elderly families",10,102300
"2022","data.Newfoundland and Labrador","data.Couples",10,88300
"2022","data.Newfoundland and Labrador","data.Couples with children",10,120300
"2022","data.Newfoundland and Labrador","data.Couples with other relatives",10,134800
"2022","data.Newfoundland and Labrador","data.Lone-parent families",10,51000
"2022","data.Newfoundland and Labrador","data.Male lone-parent families",10,71000
"2022","data.Newfoundland and Labrador","data.Female lone-parent families",10,47000
"2022","data.Newfoundland and Labrador","data.Other non-elderly families",10,68800
"2022","data.Newfoundland and Labrador","data.Persons not in an economic family",10,31200
"2022","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,28400
"2022","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,30800
"2022","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,27800
"2022","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,34100
"2022","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,34900
"2022","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,33100
"2022","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,63300
"2022","data.Prince Edward Island","data.Economic families",11,85700
"2022","data.Prince Edward Island","data.Elderly families",11,72900
"2022","data.Prince Edward Island","data.Elderly couples",11,70900
"2022","data.Prince Edward Island","data.Other elderly families",11,82400
"2022","data.Prince Edward Island","data.Non-elderly families",11,91000
"2022","data.Prince Edward Island","data.Couples",11,81000
"2022","data.Prince Edward Island","data.Couples with children",11,109900
"2022","data.Prince Edward Island","data.Couples with other relatives",11,125000
"2022","data.Prince Edward Island","data.Lone-parent families",11,59000
"2022","data.Prince Edward Island","data.Male lone-parent families",11,
"2022","data.Prince Edward Island","data.Female lone-parent families",11,58200
"2022","data.Prince Edward Island","data.Other non-elderly families",11,76800
"2022","data.Prince Edward Island","data.Persons not in an economic family",11,33800
"2022","data.Prince Edward Island","data.Elderly persons not in an economic family",11,30500
"2022","data.Prince Edward Island","data.Elderly males not in an economic family",11,36200
"2022","data.Prince Edward Island","data.Elderly females not in an economic family",11,29400
"2022","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,35500
"2022","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,36400
"2022","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,33000
"2022","data.Nova Scotia","data.Economic families and persons not in an economic family",12,58500
"2022","data.Nova Scotia","data.Economic families",12,83300
"2022","data.Nova Scotia","data.Elderly families",12,65900
"2022","data.Nova Scotia","data.Elderly couples",12,64600
"2022","data.Nova Scotia","data.Other elderly families",12,72200
"2022","data.Nova Scotia","data.Non-elderly families",12,91900
"2022","data.Nova Scotia","data.Couples",12,82700
"2022","data.Nova Scotia","data.Couples with children",12,109200
"2022","data.Nova Scotia","data.Couples with other relatives",12,134200
"2022","data.Nova Scotia","data.Lone-parent families",12,53700
"2022","data.Nova Scotia","data.Male lone-parent families",12,56500
"2022","data.Nova Scotia","data.Female lone-parent families",12,53200
"2022","data.Nova Scotia","data.Other non-elderly families",12,71300
"2022","data.Nova Scotia","data.Persons not in an economic family",12,32200
"2022","data.Nova Scotia","data.Elderly persons not in an economic family",12,28900
"2022","data.Nova Scotia","data.Elderly males not in an economic family",12,29300
"2022","data.Nova Scotia","data.Elderly females not in an economic family",12,28600
"2022","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,33900
"2022","data.Nova Scotia","data.Non-elderly males not in an economic family",12,34600
"2022","data.Nova Scotia","data.Non-elderly females not in an economic family",12,33400
"2022","data.New Brunswick","data.Economic families and persons not in an economic family",13,59700
"2022","data.New Brunswick","data.Economic families",13,82700
"2022","data.New Brunswick","data.Elderly families",13,64800
"2022","data.New Brunswick","data.Elderly couples",13,64800
"2022","data.New Brunswick","data.Other elderly families",13,65200
"2022","data.New Brunswick","data.Non-elderly families",13,92000
"2022","data.New Brunswick","data.Couples",13,85900
"2022","data.New Brunswick","data.Couples with children",13,106100
"2022","data.New Brunswick","data.Couples with other relatives",13,127000
"2022","data.New Brunswick","data.Lone-parent families",13,56600
"2022","data.New Brunswick","data.Male lone-parent families",13,63900
"2022","data.New Brunswick","data.Female lone-parent families",13,55900
"2022","data.New Brunswick","data.Other non-elderly families",13,71900
"2022","data.New Brunswick","data.Persons not in an economic family",13,34000
"2022","data.New Brunswick","data.Elderly persons not in an economic family",13,28800
"2022","data.New Brunswick","data.Elderly males not in an economic family",13,31700
"2022","data.New Brunswick","data.Elderly females not in an economic family",13,28000
"2022","data.New Brunswick","data.Non-elderly persons not in an economic family",13,36800
"2022","data.New Brunswick","data.Non-elderly males not in an economic family",13,37300
"2022","data.New Brunswick","data.Non-elderly females not in an economic family",13,36000
"2022","data.Quebec","data.Economic families and persons not in an economic family",24,64600
"2022","data.Quebec","data.Economic families",24,92900
"2022","data.Quebec","data.Elderly families",24,67400
"2022","data.Quebec","data.Elderly couples",24,66100
"2022","data.Quebec","data.Other elderly families",24,78200
"2022","data.Quebec","data.Non-elderly families",24,105900
"2022","data.Quebec","data.Couples",24,91200
"2022","data.Quebec","data.Couples with children",24,121000
"2022","data.Quebec","data.Couples with other relatives",24,148400
"2022","data.Quebec","data.Lone-parent families",24,66600
"2022","data.Quebec","data.Male lone-parent families",24,74800
"2022","data.Quebec","data.Female lone-parent families",24,63900
"2022","data.Quebec","data.Other non-elderly families",24,84400
"2022","data.Quebec","data.Persons not in an economic family",24,37600
"2022","data.Quebec","data.Elderly persons not in an economic family",24,31700
"2022","data.Quebec","data.Elderly males not in an economic family",24,32200
"2022","data.Quebec","data.Elderly females not in an economic family",24,31500
"2022","data.Quebec","data.Non-elderly persons not in an economic family",24,41400
"2022","data.Quebec","data.Non-elderly males not in an economic family",24,43000
"2022","data.Quebec","data.Non-elderly females not in an economic family",24,39800
"2022","data.Ontario","data.Economic families and persons not in an economic family",35,74600
"2022","data.Ontario","data.Economic families",35,104600
"2022","data.Ontario","data.Elderly families",35,80200
"2022","data.Ontario","data.Elderly couples",35,76700
"2022","data.Ontario","data.Other elderly families",35,94800
"2022","data.Ontario","data.Non-elderly families",35,113100
"2022","data.Ontario","data.Couples",35,100200
"2022","data.Ontario","data.Couples with children",35,124200
"2022","data.Ontario","data.Couples with other relatives",35,157000
"2022","data.Ontario","data.Lone-parent families",35,64000
"2022","data.Ontario","data.Male lone-parent families",35,70400
"2022","data.Ontario","data.Female lone-parent families",35,62700
"2022","data.Ontario","data.Other non-elderly families",35,88500
"2022","data.Ontario","data.Persons not in an economic family",35,38000
"2022","data.Ontario","data.Elderly persons not in an economic family",35,36800
"2022","data.Ontario","data.Elderly males not in an economic family",35,39300
"2022","data.Ontario","data.Elderly females not in an economic family",35,35700
"2022","data.Ontario","data.Non-elderly persons not in an economic family",35,38800
"2022","data.Ontario","data.Non-elderly males not in an economic family",35,40100
"2022","data.Ontario","data.Non-elderly females not in an economic family",35,37100
"2022","data.Prairie provinces","data.Economic families and persons not in an economic family",,77100
"2022","data.Prairie provinces","data.Economic families",,103800
"2022","data.Prairie provinces","data.Elderly families",,78100
"2022","data.Prairie provinces","data.Elderly couples",,74500
"2022","data.Prairie provinces","data.Other elderly families",,1e+05
"2022","data.Prairie provinces","data.Non-elderly families",,111800
"2022","data.Prairie provinces","data.Couples",,101300
"2022","data.Prairie provinces","data.Couples with children",,121800
"2022","data.Prairie provinces","data.Couples with other relatives",,151000
"2022","data.Prairie provinces","data.Lone-parent families",,60100
"2022","data.Prairie provinces","data.Male lone-parent families",,69800
"2022","data.Prairie provinces","data.Female lone-parent families",,57200
"2022","data.Prairie provinces","data.Other non-elderly families",,86500
