Year,Géographie,Industries,Environmental management practices,GeoCode,Environmental protection activities,Value
2021,Canada,Fabrication de produits minéraux non métalliques,,,Solid waste management,90.9
2021,Canada,Fabrication de produits minéraux non métalliques,,,Gestion des eaux usées,72.9
2021,Canada,Fabrication de produits minéraux non métalliques,,,Gestion de la pollution atmosphérique,43.1
2021,Canada,Fabrication de produits minéraux non métalliques,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",20.0
2021,Canada,Fabrication de produits minéraux non métalliques,,,Protection de la biodiversité et de l'habitat,0.4
2021,Canada,Fabrication de produits minéraux non métalliques,,,Lutte contre le bruit et les vibrations,15.5
2021,Canada,Fabrication de produits minéraux non métalliques,,,Protection against radiation,
2021,Canada,Fabrication de produits minéraux non métalliques,,,Environmental charges,16.4
2021,Canada,Fabrication de produits minéraux non métalliques,,,Clean vehicles and transportation technologies,0.6
2021,Canada,Fabrication de produits minéraux non métalliques,,,Other environmental protection activities,12.7
2021,Canada,Première transformation des métaux,,,"Total, activités de protection de l'environnement",95.4
2021,Canada,Première transformation des métaux,,,Solid waste management,94.6
2021,Canada,Première transformation des métaux,,,Gestion des eaux usées,78.4
2021,Canada,Première transformation des métaux,,,Gestion de la pollution atmosphérique,58.4
2021,Canada,Première transformation des métaux,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",41.0
2021,Canada,Première transformation des métaux,,,Protection de la biodiversité et de l'habitat,12.9
2021,Canada,Première transformation des métaux,,,Lutte contre le bruit et les vibrations,19.2
2021,Canada,Première transformation des métaux,,,Protection against radiation,9.9
2021,Canada,Première transformation des métaux,,,Environmental charges,53.7
2021,Canada,Première transformation des métaux,,,Clean vehicles and transportation technologies,10.4
2021,Canada,Première transformation des métaux,,,Other environmental protection activities,43.7
2021,Canada,Fabrication de produits métalliques,,,"Total, activités de protection de l'environnement",86.3
2021,Canada,Fabrication de produits métalliques,,,Solid waste management,83.8
2021,Canada,Fabrication de produits métalliques,,,Gestion des eaux usées,57.5
2021,Canada,Fabrication de produits métalliques,,,Gestion de la pollution atmosphérique,11.8
2021,Canada,Fabrication de produits métalliques,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",1.5
2021,Canada,Fabrication de produits métalliques,,,Protection de la biodiversité et de l'habitat,0.2
2021,Canada,Fabrication de produits métalliques,,,Lutte contre le bruit et les vibrations,1.4
2021,Canada,Fabrication de produits métalliques,,,Protection against radiation,0.3
2021,Canada,Fabrication de produits métalliques,,,Environmental charges,6.3
2021,Canada,Fabrication de produits métalliques,,,Clean vehicles and transportation technologies,1.9
2021,Canada,Fabrication de produits métalliques,,,Other environmental protection activities,3.1
2021,Canada,Fabrication de matériel de transport,,,"Total, activités de protection de l'environnement",92.8
2021,Canada,Fabrication de matériel de transport,,,Solid waste management,90.9
2021,Canada,Fabrication de matériel de transport,,,Gestion des eaux usées,69.5
2021,Canada,Fabrication de matériel de transport,,,Gestion de la pollution atmosphérique,20.6
2021,Canada,Fabrication de matériel de transport,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",8.3
2021,Canada,Fabrication de matériel de transport,,,Protection de la biodiversité et de l'habitat,3.1
2021,Canada,Fabrication de matériel de transport,,,Lutte contre le bruit et les vibrations,13.0
2021,Canada,Fabrication de matériel de transport,,,Protection against radiation,0.0
2021,Canada,Fabrication de matériel de transport,,,Environmental charges,15.2
2021,Canada,Fabrication de matériel de transport,,,Clean vehicles and transportation technologies,2.6
2021,Canada,Fabrication de matériel de transport,,,Other environmental protection activities,15.5
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,"Total, activités de protection de l'environnement",93.1
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Solid waste management,92.9
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Gestion des eaux usées,71.0
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Gestion de la pollution atmosphérique,11.0
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",5.5
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Protection de la biodiversité et de l'habitat,2.9
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Lutte contre le bruit et les vibrations,2.7
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Protection against radiation,0.0
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Environmental charges,9.7
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Clean vehicles and transportation technologies,4.3
2021,Canada,Fabrication de produits en plastique et en caoutchouc,,,Other environmental protection activities,7.5
2021,Canada,Fabrication de machines,,,"Total, activités de protection de l'environnement",85.8
2021,Canada,Fabrication de machines,,,Solid waste management,81.8
2021,Canada,Fabrication de machines,,,Gestion des eaux usées,57.5
2021,Canada,Fabrication de machines,,,Gestion de la pollution atmosphérique,5.4
2021,Canada,Fabrication de machines,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",1.7
2021,Canada,Fabrication de machines,,,Protection de la biodiversité et de l'habitat,0.3
2021,Canada,Fabrication de machines,,,Lutte contre le bruit et les vibrations,9.6
2021,Canada,Fabrication de machines,,,Protection against radiation,
2021,Canada,Fabrication de machines,,,Environmental charges,4.6
2021,Canada,Fabrication de machines,,,Clean vehicles and transportation technologies,1.0
2021,Canada,Fabrication de machines,,,Other environmental protection activities,1.8
2021,Canada,Fabrication de meubles et de produits connexes,,,"Total, activités de protection de l'environnement",88.1
2021,Canada,Fabrication de meubles et de produits connexes,,,Solid waste management,86.0
2021,Canada,Fabrication de meubles et de produits connexes,,,Gestion des eaux usées,51.7
2021,Canada,Fabrication de meubles et de produits connexes,,,Gestion de la pollution atmosphérique,9.2
2021,Canada,Fabrication de meubles et de produits connexes,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",0.8
2021,Canada,Fabrication de meubles et de produits connexes,,,Protection de la biodiversité et de l'habitat,0.0
2021,Canada,Fabrication de meubles et de produits connexes,,,Lutte contre le bruit et les vibrations,4.0
2021,Canada,Fabrication de meubles et de produits connexes,,,Protection against radiation,0.0
2021,Canada,Fabrication de meubles et de produits connexes,,,Environmental charges,1.5
2021,Canada,Fabrication de meubles et de produits connexes,,,Clean vehicles and transportation technologies,4.0
2021,Canada,Fabrication de meubles et de produits connexes,,,Other environmental protection activities,4.6
2021,Canada,Autres industries de fabrication,,,"Total, activités de protection de l'environnement",78.8
2021,Canada,Autres industries de fabrication,,,Solid waste management,77.3
2021,Canada,Autres industries de fabrication,,,Gestion des eaux usées,47.8
2021,Canada,Autres industries de fabrication,,,Gestion de la pollution atmosphérique,11.3
2021,Canada,Autres industries de fabrication,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",12.2
2021,Canada,Autres industries de fabrication,,,Protection de la biodiversité et de l'habitat,8.3
2021,Canada,Autres industries de fabrication,,,Lutte contre le bruit et les vibrations,11.3
2021,Canada,Autres industries de fabrication,,,Protection against radiation,8.4
2021,Canada,Autres industries de fabrication,,,Environmental charges,11.7
2021,Canada,Autres industries de fabrication,,,Clean vehicles and transportation technologies,3.7
2021,Canada,Autres industries de fabrication,,,Other environmental protection activities,10.5
2021,Canada,Transport par pipeline,,,"Total, activités de protection de l'environnement",88.0
2021,Canada,Transport par pipeline,,,Solid waste management,84.0
2021,Canada,Transport par pipeline,,,Gestion des eaux usées,68.0
2021,Canada,Transport par pipeline,,,Gestion de la pollution atmosphérique,66.0
2021,Canada,Transport par pipeline,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",76.0
2021,Canada,Transport par pipeline,,,Protection de la biodiversité et de l'habitat,54.0
2021,Canada,Transport par pipeline,,,Lutte contre le bruit et les vibrations,
2021,Canada,Transport par pipeline,,,Protection against radiation,0.0
2021,Canada,Transport par pipeline,,,Environmental charges,34.0
2021,Canada,Transport par pipeline,,,Clean vehicles and transportation technologies,0.0
2021,Canada,Transport par pipeline,,,Other environmental protection activities,50.0
2021,Provinces de l'Atlantique,"Total, industries",,,"Total, activités de protection de l'environnement",84.0
2021,Provinces de l'Atlantique,"Total, industries",,,Solid waste management,82.8
2021,Provinces de l'Atlantique,"Total, industries",,,Gestion des eaux usées,54.8
2021,Provinces de l'Atlantique,"Total, industries",,,Gestion de la pollution atmosphérique,9.5
2021,Provinces de l'Atlantique,"Total, industries",,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",8.6
2021,Provinces de l'Atlantique,"Total, industries",,,Protection de la biodiversité et de l'habitat,4.2
2021,Provinces de l'Atlantique,"Total, industries",,,Lutte contre le bruit et les vibrations,2.0
2021,Provinces de l'Atlantique,"Total, industries",,,Protection against radiation,0.8
2021,Provinces de l'Atlantique,"Total, industries",,,Environmental charges,14.8
2021,Provinces de l'Atlantique,"Total, industries",,,Clean vehicles and transportation technologies,1.1
2021,Provinces de l'Atlantique,"Total, industries",,,Other environmental protection activities,7.3
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,"Total, activités de protection de l'environnement",85.8
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Solid waste management,84.9
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Gestion des eaux usées,55.6
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Gestion de la pollution atmosphérique,8.7
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",11.1
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Protection de la biodiversité et de l'habitat,7.2
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Lutte contre le bruit et les vibrations,1.7
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Protection against radiation,3.9
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Environmental charges,17.8
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Clean vehicles and transportation technologies,3.3
2021,Terre-Neuve-et-Labrador,"Total, industries",,10,Other environmental protection activities,7.2
2021,Île-du-Prince-Édouard,"Total, industries",,11,"Total, activités de protection de l'environnement",81.4
2021,Île-du-Prince-Édouard,"Total, industries",,11,Solid waste management,79.6
2021,Île-du-Prince-Édouard,"Total, industries",,11,Gestion des eaux usées,49.6
2021,Île-du-Prince-Édouard,"Total, industries",,11,Gestion de la pollution atmosphérique,5.3
2021,Île-du-Prince-Édouard,"Total, industries",,11,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",4.4
2021,Île-du-Prince-Édouard,"Total, industries",,11,Protection de la biodiversité et de l'habitat,
2021,Île-du-Prince-Édouard,"Total, industries",,11,Lutte contre le bruit et les vibrations,
2021,Île-du-Prince-Édouard,"Total, industries",,11,Protection against radiation,0.0
2021,Île-du-Prince-Édouard,"Total, industries",,11,Environmental charges,10.6
2021,Île-du-Prince-Édouard,"Total, industries",,11,Clean vehicles and transportation technologies,
