Year,Géographie,Type de région,Mode d'occupation,Select housing-vulnerable populations,GeoCode,Value
2022,Nouvelle-Écosse,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,15.6
2022,Nouvelle-Écosse,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,34.0
2022,Nouveau-Brunswick,Agglomérations de recensement,"Total, mode d'occupation",,,7.1
2022,Nouveau-Brunswick,Agglomérations de recensement,Propriétaire,,,4.4
2022,Nouveau-Brunswick,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Nouveau-Brunswick,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,Nouveau-Brunswick,Agglomérations de recensement,Locataire,,,14.5
2022,Nouveau-Brunswick,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,13.6
2022,Nouveau-Brunswick,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,19.2
2022,Québec,Agglomérations de recensement,"Total, mode d'occupation",,,2.2
2022,Québec,Agglomérations de recensement,Propriétaire,,,
2022,Québec,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Québec,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,
2022,Québec,Agglomérations de recensement,Locataire,,,5.7
2022,Québec,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,5.9
2022,Québec,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,4.4
2022,Ontario,Agglomérations de recensement,"Total, mode d'occupation",,,11.5
2022,Ontario,Agglomérations de recensement,Propriétaire,,,5.0
2022,Ontario,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Ontario,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2022,Ontario,Agglomérations de recensement,Locataire,,,27.0
2022,Ontario,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Ontario,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,30.0
2022,Manitoba,Agglomérations de recensement,"Total, mode d'occupation",,,6.9
2022,Manitoba,Agglomérations de recensement,Propriétaire,,,1.3
2022,Manitoba,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Manitoba,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,1.5
2022,Manitoba,Agglomérations de recensement,Locataire,,,16.0
2022,Manitoba,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,12.2
2022,Manitoba,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,36.0
2022,Saskatchewan,Agglomérations de recensement,"Total, mode d'occupation",,,8.6
2022,Saskatchewan,Agglomérations de recensement,Propriétaire,,,2.7
2022,Saskatchewan,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Saskatchewan,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,3.1
2022,Saskatchewan,Agglomérations de recensement,Locataire,,,20.0
2022,Saskatchewan,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,17.7
2022,Saskatchewan,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,32.0
2022,Alberta,Agglomérations de recensement,"Total, mode d'occupation",,,6.2
2022,Alberta,Agglomérations de recensement,Propriétaire,,,2.5
2022,Alberta,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,3.0
2022,Alberta,Agglomérations de recensement,Locataire,,,15.0
2022,Alberta,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,12.7
2022,Alberta,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,38.0
2022,Colombie-Britannique,Agglomérations de recensement,"Total, mode d'occupation",,,10.3
2022,Colombie-Britannique,Agglomérations de recensement,Propriétaire,,,3.4
2022,Colombie-Britannique,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,4.6
2022,Colombie-Britannique,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,3.2
2022,Colombie-Britannique,Agglomérations de recensement,Locataire,,,27.0
2022,Colombie-Britannique,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,25.0
2022,Colombie-Britannique,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,37.0
2022,,,,,,10.3
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,6.9
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,6.8
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,6.9
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,22.0
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2022,Canada (provinces seulement),À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,25.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,10.4
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,5.2
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,34.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,34.0
2022,Terre-Neuve-et-Labrador,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,32.0
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,8.2
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,6.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,5.9
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,17.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,18.4
2022,Île-du-Prince-Édouard,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,15.7
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,15.3
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,10.2
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,14.4
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,9.7
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,32.0
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,31.0
2022,Nouvelle-Écosse,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,40.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,12.1
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,8.4
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,8.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,26.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,27.0
2022,Nouveau-Brunswick,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,24.0
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,5.6
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,2.8
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,3.4
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,2.7
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,14.2
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,14.4
2022,Québec,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,11.8
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,9.8
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,5.9
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,11.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,5.5
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire,,,25.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,27.0
2022,Ontario,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,16.4
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,"Total, mode d'occupation",,,13.2
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire,,,10.3
2022,Manitoba,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,12.8
